"File","LegacyBase","OldUrl","NewUrl","Replacements","Target"
"C:\Users\TEST4\qms.hesem.com.vn\02-Tai-Lieu-He-Thong\03-Organization\04-RACI-Authority\annex-qms-025-authority-matrix.html","proc-whs-003-handling-and-preservation.html","../../05-Processes/13-PROC-WHS/proc-whs-003-handling-and-preservation.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\02-Tai-Lieu-He-Thong\03-Organization\04-RACI-Authority\annex-qms-026-raci-master-matrix.html","proc-mnt-002-preventive-maintenance-workflow.html","../../05-Processes/07-PROC-MNT/proc-mnt-002-preventive-maintenance-workflow.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\02-Tai-Lieu-He-Thong\03-Organization\04-RACI-Authority\annex-qms-026-raci-master-matrix.html","proc-mnt-003-crash-incident-response.html","../../05-Processes/07-PROC-MNT/proc-mnt-003-crash-incident-response.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\02-Tai-Lieu-He-Thong\03-Organization\04-RACI-Authority\annex-qms-026-raci-master-matrix.html","proc-mnt-004-gage-handling-and-verification-gates.html","../../05-Processes/07-PROC-MNT/proc-mnt-004-gage-handling-and-verification-gates.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\02-Tai-Lieu-He-Thong\03-Organization\04-RACI-Authority\annex-qms-026-raci-master-matrix.html","proc-mnt-005-tool-life-management-and-replacement.html","../../05-Processes/07-PROC-MNT/proc-mnt-005-tool-life-management-and-replacement.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\02-Tai-Lieu-He-Thong\03-Organization\04-RACI-Authority\annex-qms-026-raci-master-matrix.html","proc-ops-002-finishing-and-deburr.html","../../05-Processes/08-PROC-OPS/proc-ops-002-finishing-and-deburr.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\02-Tai-Lieu-He-Thong\03-Organization\04-RACI-Authority\annex-qms-026-raci-master-matrix.html","proc-pla-001-production-planning-and-scheduling.html","../../05-Processes/09-PROC-PLA/proc-pla-001-production-planning-and-scheduling.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\02-Tai-Lieu-He-Thong\03-Organization\04-RACI-Authority\annex-qms-026-raci-master-matrix.html","proc-qa-005-process-fmea-and-control-plan-execution.html","../../05-Processes/11-PROC-QA/proc-qa-005-process-fmea-and-control-plan-execution.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\02-Tai-Lieu-He-Thong\03-Organization\04-RACI-Authority\annex-qms-026-raci-master-matrix.html","proc-qa-006-material-traceability-flow.html","../../05-Processes/11-PROC-QA/proc-qa-006-material-traceability-flow.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\02-Tai-Lieu-He-Thong\03-Organization\04-RACI-Authority\annex-qms-026-raci-master-matrix.html","proc-qa-008-surface-treatment-qualification.html","../../05-Processes/11-PROC-QA/proc-qa-008-surface-treatment-qualification.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\02-Tai-Lieu-He-Thong\03-Organization\04-RACI-Authority\annex-qms-026-raci-master-matrix.html","proc-sal-002-warranty-rma-process.html","../../05-Processes/12-PROC-SAL/proc-sal-002-warranty-rma-process.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\02-Tai-Lieu-He-Thong\03-Organization\04-RACI-Authority\annex-qms-026-raci-master-matrix.html","proc-whs-002-packaging-and-labeling.html","../../05-Processes/13-PROC-WHS/proc-whs-002-packaging-and-labeling.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\02-Tai-Lieu-He-Thong\03-Organization\04-RACI-Authority\annex-qms-026-raci-master-matrix.html","proc-whs-003-handling-and-preservation.html","../../05-Processes/13-PROC-WHS/proc-whs-003-handling-and-preservation.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\02-Tai-Lieu-He-Thong\03-Organization\04-RACI-Authority\annex-qms-026-raci-master-matrix.html","sop-qms-002-quality-policy-objectives.html","../../04-SOPs/sop-qms-002-quality-policy-objectives.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\02-Tai-Lieu-He-Thong\03-Organization\04-RACI-Authority\annex-qms-026-raci-master-matrix.html","sop-qms-013-measurement-system-management.html","../../04-SOPs/sop-qms-013-measurement-system-management.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\02-Tai-Lieu-He-Thong\03-Organization\04-RACI-Authority\annex-qms-027-kpi-cascade-dictionary.html","annex-dep-hse-001-hse.html","../02-Department-Handbooks/annex-dep-hse-001-hse.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\02-Tai-Lieu-He-Thong\03-Organization\04-RACI-Authority\annex-qms-027-kpi-cascade-dictionary.html","proc-qa-006-material-traceability-flow.html","../../05-Processes/11-PROC-QA/proc-qa-006-material-traceability-flow.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\02-Tai-Lieu-He-Thong\03-Organization\04-RACI-Authority\annex-qms-028-deputy-backup-matrix.html","frm-hr-jd-eng-01-engineering-mgr.html","../03-Job-Descriptions/03-JD-ENG/frm-hr-jd-eng-01-engineering-mgr.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\02-Tai-Lieu-He-Thong\03-Organization\04-RACI-Authority\annex-qms-028-deputy-backup-matrix.html","frm-hr-jd-eng-02-cam-cnc-programmer.html","../03-Job-Descriptions/03-JD-ENG/frm-hr-jd-eng-02-cam-cnc-programmer.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\02-Tai-Lieu-He-Thong\03-Organization\04-RACI-Authority\annex-qms-028-deputy-backup-matrix.html","frm-hr-jd-eng-03-dfm-engineer.html","../03-Job-Descriptions/03-JD-ENG/frm-hr-jd-eng-03-dfm-engineer.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\02-Tai-Lieu-He-Thong\03-Organization\04-RACI-Authority\annex-qms-028-deputy-backup-matrix.html","frm-hr-jd-eng-04-process-eng.html","../03-Job-Descriptions/03-JD-ENG/frm-hr-jd-eng-04-process-eng.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\02-Tai-Lieu-He-Thong\03-Organization\04-RACI-Authority\annex-qms-028-deputy-backup-matrix.html","frm-hr-jd-fin-01-finance-mgr.html","../03-Job-Descriptions/10-JD-FIN/frm-hr-jd-fin-01-finance-mgr.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\02-Tai-Lieu-He-Thong\03-Organization\04-RACI-Authority\annex-qms-028-deputy-backup-matrix.html","frm-hr-jd-fin-02-accounting-staff.html","../03-Job-Descriptions/10-JD-FIN/frm-hr-jd-fin-02-accounting-staff.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\02-Tai-Lieu-He-Thong\03-Organization\04-RACI-Authority\annex-qms-028-deputy-backup-matrix.html","frm-hr-jd-hr-01-hr-mgr.html","../03-Job-Descriptions/11-JD-HR/frm-hr-jd-hr-01-hr-mgr.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\02-Tai-Lieu-He-Thong\03-Organization\04-RACI-Authority\annex-qms-028-deputy-backup-matrix.html","frm-hr-jd-hse-01-hse-officer.html","../03-Job-Descriptions/12-JD-HSE/frm-hr-jd-hse-01-hse-officer.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\02-Tai-Lieu-He-Thong\03-Organization\04-RACI-Authority\annex-qms-028-deputy-backup-matrix.html","frm-hr-jd-it-02-sys-admin.html","../03-Job-Descriptions/13-JD-IT/frm-hr-jd-it-02-sys-admin.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\02-Tai-Lieu-He-Thong\03-Organization\04-RACI-Authority\annex-qms-028-deputy-backup-matrix.html","frm-hr-jd-mnt-02-maint-tech.html","../03-Job-Descriptions/08-JD-MNT/frm-hr-jd-mnt-02-maint-tech.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\02-Tai-Lieu-He-Thong\03-Organization\04-RACI-Authority\annex-qms-028-deputy-backup-matrix.html","frm-hr-jd-pla-02-production-planner.html","../03-Job-Descriptions/09-JD-PLA/frm-hr-jd-pla-02-production-planner.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\02-Tai-Lieu-He-Thong\03-Organization\04-RACI-Authority\annex-qms-028-deputy-backup-matrix.html","frm-hr-jd-pur-01-buyer.html","../03-Job-Descriptions/05-JD-PUR/frm-hr-jd-pur-01-buyer.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\02-Tai-Lieu-He-Thong\03-Organization\04-RACI-Authority\annex-qms-028-deputy-backup-matrix.html","frm-hr-jd-pur-02-purchasing-mgr.html","../03-Job-Descriptions/05-JD-PUR/frm-hr-jd-pur-02-purchasing-mgr.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\02-Tai-Lieu-He-Thong\03-Organization\04-RACI-Authority\annex-qms-028-deputy-backup-matrix.html","frm-hr-jd-qa-01-qa-mgr.html","../03-Job-Descriptions/04-JD-QA/frm-hr-jd-qa-01-qa-mgr.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\02-Tai-Lieu-He-Thong\03-Organization\04-RACI-Authority\annex-qms-028-deputy-backup-matrix.html","frm-hr-jd-qa-02-qc-inspector.html","../03-Job-Descriptions/04-JD-QA/frm-hr-jd-qa-02-qc-inspector.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\02-Tai-Lieu-He-Thong\03-Organization\04-RACI-Authority\annex-qms-028-deputy-backup-matrix.html","frm-hr-jd-qa-03-metrology-specialist.html","../03-Job-Descriptions/04-JD-QA/frm-hr-jd-qa-03-metrology-specialist.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\02-Tai-Lieu-He-Thong\03-Organization\04-RACI-Authority\annex-qms-028-deputy-backup-matrix.html","frm-hr-jd-qa-05-doc-controller.html","../03-Job-Descriptions/04-JD-QA/frm-hr-jd-qa-05-doc-controller.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\02-Tai-Lieu-He-Thong\03-Organization\04-RACI-Authority\annex-qms-028-deputy-backup-matrix.html","frm-hr-jd-qa-06-clean-tech.html","../03-Job-Descriptions/04-JD-QA/frm-hr-jd-qa-06-clean-tech.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\02-Tai-Lieu-He-Thong\03-Organization\04-RACI-Authority\annex-qms-028-deputy-backup-matrix.html","frm-hr-jd-sal-03-estimator.html","../03-Job-Descriptions/06-JD-SAL/frm-hr-jd-sal-03-estimator.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\02-Tai-Lieu-He-Thong\03-Organization\04-RACI-Authority\annex-qms-028-deputy-backup-matrix.html","frm-hr-jd-whs-01-warehouse-mgr.html","../03-Job-Descriptions/07-JD-WHS/frm-hr-jd-whs-01-warehouse-mgr.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\02-Tai-Lieu-He-Thong\03-Organization\04-RACI-Authority\annex-qms-028-deputy-backup-matrix.html","frm-hr-jd-whs-02-receiving-clerk.html","../03-Job-Descriptions/07-JD-WHS/frm-hr-jd-whs-02-receiving-clerk.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\02-Tai-Lieu-He-Thong\03-Organization\04-RACI-Authority\annex-qms-028-deputy-backup-matrix.html","frm-hr-jd-whs-03-storekeeper.html","../03-Job-Descriptions/07-JD-WHS/frm-hr-jd-whs-03-storekeeper.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\02-Tai-Lieu-He-Thong\03-Organization\04-RACI-Authority\annex-qms-028-deputy-backup-matrix.html","frm-hr-jd-whs-04-shipping-packing.html","../03-Job-Descriptions/07-JD-WHS/frm-hr-jd-whs-04-shipping-packing.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\10-Training-Academy\01-Competency-System\01-Framework\skill-matrix-bonus.html","frm-hr-trn-011-skill-matrix-bonus-map.html","../../../07-Forms-Records/04-FRM-HR/frm-hr-trn-011-skill-matrix-bonus-map.html","../../../C","1","C"
